opsCode,opsText,opsText_alt,Kombiprodukt,Substanzangabe_aus_OPS-Code,1Substanz_allg_engl_INN_oder_sonst,2Substanz_allg_engl_INN_oder_sonst,3Substanz_allg_engl_INN_oder_sonst,4Substanz_allg_engl_INN_oder_sonst,Einheit_Wert_min,Einheit_Wert_max,UCUM-Code,UCUM-Description,Kommentar SZ,Routes and Methods of Administration - Concept Code,Routes and Methods of Administration - Term,Administration Method - ID,Administration Method - Name,Code Intended Site (EDQM),Intended Site (EDQM),Routes and Methods of Administration - Concept Code.1,Routes and Methods of Administration - Term.1,Administration Method - ID.1,Administration Method - Name.1,Code Intended Site (EDQM).1,Intended Site (EDQM).1,EU-Zulassung? ,Strenght,Pharmaceutical Form,Packaging,Handelsname-Beispiel (Invented name),Kombi_ja_nein_beides,Substanzname_Stoffkatalog,Substanz_genau_Bezeichnung_engl,UNII_Substanz_genau,ASK_Substanz_genau,CAS_Substanz_genau,Subst_genau_gleich_Subst_allgemein,Substanz_allg_engl_INN_oder_sonst,INN_englisch,UNII_Substanz_allg,ASK_Substanz_allg,CAS_Substanz_allg,Substanzname_ATC_DIMDI-Liste,ATC-Code_y,ATC-Code2_y,ATC-Code3_y,ATC-Code4_y,ATC-Code5_y,Bemerkung_zur_Substanz
6-006.ja,Parenterale Applikation von 140 mg bis unter 160 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jb,Parenterale Applikation von 160 mg bis unter 180 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jc,Parenterale Applikation von 180 mg bis unter 200 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jd,Parenterale Applikation von 200 mg bis unter 220 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.je,Parenterale Applikation von 220 mg bis unter 240 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jf,Parenterale Applikation von 240 mg bis unter 260 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jg,Parenterale Applikation von 260 mg bis unter 300 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jh,Parenterale Applikation von 300 mg bis unter 340 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jj,Parenterale Applikation von 340 mg bis unter 380 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jk,Parenterale Applikation von 380 mg bis unter 420 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jm,Parenterale Applikation von 420 mg bis unter 460 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jn,Parenterale Applikation von 460 mg bis unter 540 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jp,Parenterale Applikation von 540 mg bis unter 620 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jq,Parenterale Applikation von 620 mg bis unter 700 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jr,Parenterale Applikation von 700 mg bis unter 860 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.js,Parenterale Applikation von 860 mg bis unter 1.020 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jt,Parenterale Applikation von 1.020 mg bis unter 1.180 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.ju,Parenterale Applikation von 1.180 mg bis unter 1.340 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jv,Parenterale Applikation von 1.340 mg bis unter 1.500 mg Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-006.jw,Parenterale Applikation von 1.500 mg oder mehr Ipilimumab,,0,Ipilimumab,ipilimumab,,,,,,,,,,,,,,,,,,,,,,,,,,n,Ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,,ipilimumab,ipilimumab,6T8C155666,35632,477202-00-9,Ipilimumab,L01XC11,,,,,
6-007.00,Orale Applikation von 1.000 mg bis unter 2.000 mg Posaconazol als Suspension bei Patienten unter 10 Jahren,,0,Posaconazol,posaconazole,,,,1000,2000,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.01,Orale Applikation von 2.000 mg bis unter 3.000 mg Posaconazol als Suspension bei Patienten unter 10 Jahren,,0,Posaconazol,posaconazole,,,,2000,3000,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.02,Orale Applikation von 3.000 mg bis unter 4.200 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,3000,4200,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.03,Orale Applikation von 4.200 mg bis unter 5.400 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,4200,5400,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.04,Orale Applikation von 5.400 mg bis unter 6.600 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,5400,6600,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.05,Orale Applikation von 6.600 mg bis unter 7.800 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,6600,7800,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.06,Orale Applikation von 7.800 mg bis unter 9.000 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,7800,9000,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.07,Orale Applikation von 9.000 mg bis unter 11.400 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,9000,11400,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.08,Orale Applikation von 11.400 mg bis unter 13.800 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,11400,13800,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.09,Orale Applikation von 13.800 mg bis unter 16.200 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,13800,16200,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0a,Orale Applikation von 16.200 mg bis unter 18.600 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,16200,18600,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0b,Orale Applikation von 18.600 mg bis unter 21.000 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,18600,21000,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0c,Orale Applikation von 21.000 mg bis unter 25.800 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,21000,25800,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0d,Orale Applikation von 25.800 mg bis unter 30.600 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,25800,30600,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0e,Orale Applikation von 30.600 mg bis unter 35.400 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,30600,35400,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0f,Orale Applikation von 35.400 mg bis unter 40.200 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,35400,40200,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0g,Orale Applikation von 40.200 mg bis unter 45.000 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,40200,45000,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0h,Orale Applikation von 45.000 mg bis unter 54.600 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,45000,54600,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0j,Orale Applikation von 54.600 mg bis unter 64.200 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,54600,64200,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0k,Orale Applikation von 64.200 mg bis unter 73.800 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,64200,73800,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0m,Orale Applikation von 73.800 mg bis unter 83.400 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,73800,83400,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0n,Orale Applikation von 83.400 mg bis unter 93.000 mg Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,83400,93000,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.0p,Orale Applikation von 93.000 mg oder mehr Posaconazol als Suspension,,0,Posaconazol,posaconazole,,,,93000,,mg,milligram,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Posaconazol,posaconazole,6TK1G07BHZ,29576,171228-49-2,,posaconazole,posaconazole,6TK1G07BHZ,29576,171228-49-2,Posaconazol,J02AC04,,,,,
6-007.2,Intravitreale Applikation von Aflibercept,,0,Aflibercept,aflibercept,,,,,,,,,20047000,Intravitreal use ,AME-0011,Injection,ISI - 0030,Ocular,,,,,,,ja,,Solution for injection,pre-filled syringe (glass) oder vial (glass),Eylea,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.30,Intravenöse Applikation von 150 mg bis unter 250 mg Aflibercept,,0,Aflibercept,aflibercept,,,,150,250,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.31,Intravenöse Applikation von 250 mg bis unter 350 mg Aflibercept,,0,Aflibercept,aflibercept,,,,250,350,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.32,Intravenöse Applikation von 350 mg bis unter 450 mg Aflibercept,,0,Aflibercept,aflibercept,,,,350,450,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.33,Intravenöse Applikation von 450 mg bis unter 550 mg Aflibercept,,0,Aflibercept,aflibercept,,,,450,550,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.34,Intravenöse Applikation von 550 mg bis unter 650 mg Aflibercept,,0,Aflibercept,aflibercept,,,,550,650,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.35,Intravenöse Applikation von 650 mg bis unter 750 mg Aflibercept,,0,Aflibercept,aflibercept,,,,650,750,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.36,Intravenöse Applikation von 750 mg bis unter 850 mg Aflibercept,,0,Aflibercept,aflibercept,,,,750,850,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.37,Intravenöse Applikation von 850 mg bis unter 950 mg Aflibercept,,0,Aflibercept,aflibercept,,,,850,950,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.38,Intravenöse Applikation von 950 mg bis unter 1.150 mg Aflibercept,,0,Aflibercept,aflibercept,,,,950,1150,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.39,Intravenöse Applikation von 1.150 mg bis unter 1.350 mg Aflibercept,,0,Aflibercept,aflibercept,,,,1150,1350,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3a,Intravenöse Applikation von 1.350 mg bis unter 1.550 mg Aflibercept,,0,Aflibercept,aflibercept,,,,1350,1550,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3b,Intravenöse Applikation von 1.550 mg bis unter 1.750 mg Aflibercept,,0,Aflibercept,aflibercept,,,,1550,1750,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3c,Intravenöse Applikation von 1.75 0mg bis unter 1.950 mg Aflibercept,,0,Aflibercept,aflibercept,,,,1750,1950,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3d,Intravenöse Applikation von 1.950 mg bis unter 2.150 mg Aflibercept,,0,Aflibercept,aflibercept,,,,1950,2150,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3e,Intravenöse Applikation von 2.150 mg bis unter 2.550 mg Aflibercept,,0,Aflibercept,aflibercept,,,,2150,2550,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3f,Intravenöse Applikation von 2.550 mg bis unter 2.950 mg Aflibercept,,0,Aflibercept,aflibercept,,,,2550,2950,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3g,Intravenöse Applikation von 2.950 mg bis unter 3.350 mg Aflibercept,,0,Aflibercept,aflibercept,,,,2950,3350,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3h,Intravenöse Applikation von 3.350 mg bis unter 3.750 mg Aflibercept,,0,Aflibercept,aflibercept,,,,3350,3750,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3j,Intravenöse Applikation von 3.750 mg bis unter 4.150 mg Aflibercept,,0,Aflibercept,aflibercept,,,,3750,4150,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3k,Intravenöse Applikation von 4.150 mg bis unter 4.550 mg Aflibercept,,0,Aflibercept,aflibercept,,,,4150,4550,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.3m,Intravenöse Applikation von 4.550 mg oder mehr Aflibercept,,0,Aflibercept,aflibercept,,,,4550,,mg,milligram,,20045000,Intravenous use,AME-0009,Infusion,,Parenteral,,,,,,,ja,,Concentrate for solution for infusion,,Zaltrap,n,Aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,,aflibercept,aflibercept,15C2VL427D,35907,862111-32-8,Aflibercept,S01LA05,L01XX44,,,,
6-007.4,Orale Applikation von Bosutinib,,0,Bosutinib,bosutinib,,,,,,,,,20053000,Oral use,AME-0019,Swallowing,ISI - 0031,Oral,,,,,,,,,,,,n,Bosutinib,bosutinib,5018V4AEZ0,35615,380843-75-4,,bosutinib,bosutinib,5018V4AEZ0,35615,380843-75-4,Bosutinib,L01XE14,,,,,
